code,name,altname,label,x,y
E05006041,Kings Sutton,,E05006041,450588.720693086,236926.454416605
E05006840,Martock,,E05006840,346289.20362814,121025.656643108
E05008856,Westone,,E05008856,478862.557148415,262848.625448282
E05008057,Longhoughton,,E05008057,416108.403615479,617178.644258673
E05007089,Holbrook,,E05007089,618225.251156099,235334.581049948
E05007888,St Clement,,E05007888,383598.512224934,255936.402626287
E05002723,Ely South,,E05002723,552298.166652351,279089.758642251
E05007385,St Michaels,,E05007385,486481.291068593,160093.242100636
E05002468,Sholing,,E05002468,445728.329073048,111457.161536506
E05001570,Mowden,,E05001570,426663.745760409,515149.003844512
E05004640,Harewood,,E05004640,441959.827959003,142115.337211237
E05002352,Boyn Hill,,E05002352,487289.979482994,180576.442169279
E05007653,Forest,,E05007653,519007.696381227,130144.692428186
E05006764,Chewton Mendip and Ston Easton,,E05006764,355982.237561605,153262.930608504
E05008889,Warsop Carrs,,E05008889,455022.602747023,368620.390372095
E05003228,Penrith South,,E05003228,351524.461960385,529165.212690918
E05003427,Eckington South,,E05003427,443088.509938168,378267.517722916
E05007304,Stoughton,,E05007304,498477.218378512,151976.105008739
E05001583,Ditton,,E05001583,348165.142734801,384192.612345747
E05005641,Sleaford Quarrington and Mareham,,E05005641,506066.807857774,344405.217447723
E05006394,Tuxford and Trent,,E05006394,478114.590661132,372443.035272
E05008488,Cowes West and Gurnard,,E05008488,447716.060440031,94949.0115174833
E05006391,Ranskill,,E05006391,466904.67546687,387951.51032227
E05007397,Lingfield and Crowhurst,,E05007397,539113.105138562,145889.986271013
E05005539,Wigston Meadowcourt,,E05005539,461926.504476291,297799.890749727
E05006465,Balderton West,,E05006465,480994.729747533,351305.203815032
E05006377,Beckingham,,E05006377,477799.340056511,390732.968962882
E05007280,Ruxley,,E05007280,519665.913108605,163405.037302577
E05004297,Oakley,,E05004297,396639.534841288,223008.071736597
E05004157,"High Ongar, Willingale and The Rodings",,E05004157,558775.574822084,207074.877739552
E05000801,Ashton St Michael's,,E05000801,394914.149725354,399429.011534963
E05004956,River,,E05004956,625665.650129053,142309.468887385
E05001616,Rixton and Woolston,,E05001616,367012.983581403,390227.634823232
E05007292,Effingham,,E05007292,511240.764678066,153113.340347268
E05001623,Corporation Park,,E05001623,367044.176732195,428652.987741807
E05005607,Abbey,,E05005607,499250.620277274,371448.967430301
E05008420,Winsley and Westwood,,E05008420,380766.992274682,159651.612678397
E05002412,Olney,,E05002412,488972.343009438,252231.013745972
E05006489,Abbey,,E05006489,459442.701747727,337169.283440659
E05008718,Blurton East,,E05008718,389991.160615794,342500.576364606
E05003250,Kendal Heron Hill,,E05003250,352642.05817655,491289.282369348
E05008807,Toddington,,E05008807,504328.140411675,228494.502159649
E05001476,Rift House,,E05001476,449235.995122416,530974.622151664
E05002462,Harefield,,E05002462,445742.187706031,113584.160635259
E05001497,Middlehaven,,E05001497,449668.794217209,520755.213737411
E05000565,Sutton North,,E05000565,525846.000050946,165542.466473017
E05008006,Shotton,,E05008006,438029.383495492,542501.427602237
E05001764,Strensall,,E05001764,464507.145625025,458804.044580414
E05000476,Boleyn,,E05000476,541696.18593915,183327.705558558
E05006882,West Monkton,,E05006882,325444.302739921,127852.63232957
E05000646,Vincent Square,,E05000646,529794.193326809,178762.41608074
E05008872,Manor,,E05008872,454467.028895773,364609.2906659
E05008073,Rothbury,,E05008073,396779.988046963,603420.597442806
E05000924,Parr,,E05000924,353845.493459131,394911.208442281
E05000125,Plaistow and Sundridge,,E05000125,540789.501235723,170693.148326893
E05000578,Bromley-by-Bow,,E05000578,537709.591862582,182367.477998002
E05001462,Wakefield South,,E05001462,433866.471686316,417544.654295544
E05004670,Shedfield,,E05004670,455815.003939446,113863.858768225
E05008514,Ventnor West,,E05008514,454206.846698092,77332.6777090453
E05007662,Roffey South,,E05007662,519609.278564761,131976.934818072
E05003224,Penrith Carleton,,E05003224,353419.658252642,529946.030902797
E05001297,Shirley South,,E05001297,412440.035052845,277948.751633321
E05001026,Maltby,,E05001026,455009.253111169,391127.525710235
E05001827,Bilborough,,E05001827,451961.065441049,341347.357837719
E05008789,Dunstable-Northfields,,E05008789,500814.687932341,222421.974164524
E05006950,Fazeley,,E05006950,418823.18106159,302322.227568255
E05006278,Colburn,,E05006278,419995.021180993,498168.550024673
E05006774,Frome Park,,E05006774,376907.711154891,147093.001734099
E05000201,Haselbury,,E05000201,533387.906156705,193450.717911394
E05006301,Derwent,,E05006301,478084.956581615,466512.209077782
E05000540,East Walworth,,E05000540,533156.070367626,178362.998320819
E05001519,St Germain's,,E05001519,464326.159107979,521849.350203424
E05004788,Colney Heath,,E05004788,519207.828344774,206708.917327398
E05004932,Joydens Wood,,E05004932,550806.673704441,171544.883247981
E05007333,Horley East,,E05007333,529710.593687579,143409.723173339
E05004725,Hertford Bengeo,,E05004725,532864.38760645,214410.436684003
E05004294,Hesters Way,,E05004294,391533.97048954,222536.187002684
E05004133,Mile End,,E05004133,599140.805824343,227789.025791427
E05006927,Horninglow,,E05006927,423847.125647462,324990.416098951
E05005543,Fenside,,E05005543,531144.153698965,345077.443095152
E05004834,Penn,,E05004834,504226.057151688,194647.843643444
E05004035,Wickford North,,E05004035,575710.882239931,193625.498273227
E05001792,Evington,,E05001792,462762.887129237,303489.590976652
E05008510,Shanklin Central,,E05008510,457728.154699912,81883.2093959631
E05003521,Lower Culm,,E05003521,305575.834547992,111466.198969139
E05007688,Haywards Heath Franklands,,E05007688,534258.937123071,122965.370629287
E05000452,Sydenham,,E05000452,535193.985710792,171619.680545196
E05005480,"Barlestone, Nailstone and Osbaston",,E05005480,442209.105778624,306223.788122848
E05007833,Marlbrook,,E05007833,397629.462748327,274086.570006353
E05007032,St. Michael's,,E05007032,391527.909648797,333398.214344217
E05000692,Burnage,,E05000692,386359.880510464,392273.601559122
E05004530,Warsash,,E05004530,450390.510021958,105245.10666418
E05007267,Walton Central,,E05007267,510037.551279982,166299.06804931
E05004542,Lee West,,E05004542,456803.908748303,100292.286631414
E05006626,Wantage Segsbury,,E05006626,439349.463708406,188417.342382079
E05000920,Eccleston,,E05000920,348013.959430758,394878.096560094
E05006370,Selston,,E05006370,446200.661186285,353331.676195051
E05004534,Bridgemary South,,E05004534,459073.162002654,103381.409388183
E05000121,Mottingham and Chislehurst North,,E05000121,542014.298870189,172346.15263547
E05002814,Papworth and Elsworth,,E05002814,530405.963882031,264358.418661091
E05002015,Clevedon West,,E05002015,339033.129645702,169924.224798309
E05000963,Hoylake and Meols,,E05000963,320316.25303579,390544.493396116
E05007470,Newton Regis and Warton,,E05007470,427668.861335827,306022.093422893
E05000686,Unsworth,,E05000686,381780.880756345,408134.178099629
E05000162,Selsdon and Ballards,,E05000162,535143.05569125,162268.408578689
E05002771,Huntingdon East,,E05002771,524897.486848986,272662.86279784
E05001171,Silksworth,,E05001171,438247.961273678,554029.376872022
E05001970,Weston,,E05001970,373023.890275368,166740.732789516
E05008487,Cowes South and Northwood,,E05008487,448821.283977657,93533.2598172425
E05000361,Hounslow West,,E05000361,512405.493476518,175619.27110243
E05008168,Ludlow South,,E05008168,351735.9482587,271918.357733916
E05001668,Bransholme West,,E05001668,510326.925612219,433844.484912696
E05005628,Leasingham and Rauceby,,E05005628,502992.77877286,347270.608711404
E05002777,St Ives East,,E05002777,531706.522431147,273704.484173654
E05003272,Ulverston South,,E05003272,329161.773742601,476235.697067711
E05007599,Walberton,,E05007599,497061.983222045,108634.297760587
E05007682,East Grinstead Herontye,,E05007682,538093.306819114,136309.337381096
E05005746,Thetford-Castle,,E05005746,587418.823805016,283017.885205597
E05002345,Kedermister,,E05002345,500376.773647803,178996.398174014
E05001231,Wainbody,,E05001231,431368.568894103,275809.176507274
E05003762,Owermoigne,,E05003762,375711.098489999,85991.6104022892
E05006534,Fringford,,E05006534,460664.858010663,230248.49264773
E05004504,Eastleigh North,,E05004504,445351.050722046,120670.611066631
E05005839,West Winch,,E05005839,564842.966555078,315828.50688869
E05006193,Embsay-with-Eastby,,E05006193,400350.194219533,455166.45895181
E05006992,Codsall North,,E05006992,385732.805710196,304204.302518222
E05008355,Corsham Without and Box Hill,,E05008355,389344.924017576,168841.529752068
E05004211,Grange,,E05004211,579972.28221319,191295.132922102
E05005038,Folkestone Foord,,E05005038,622883.35245867,136823.100500704
E05005652,Pinchbeck and Surfleet,,E05005652,522267.509378297,326282.111325938
E05004656,Compton and Otterbourne,,E05004656,443407.540506249,125994.322858664
E05005962,West Haddon and Guilsborough,,E05005962,465339.455869536,272658.342267866
E05005163,Trinity,,E05005163,383343.750922098,432314.616731689
E05008567,Cleeve Hill,,E05008567,398595.982746361,226336.084915463
E05004350,Littledean and Ruspidge,,E05004350,365762.805427614,212007.733749651
E05005356,Whitefield,,E05005356,351410.520372027,427756.037823541
E05000734,St James',,E05000734,394836.747995183,407314.295529701
E05001080,Low Fell,,E05001080,425776.009006573,560156.791379945
E05001881,Wormsley Ridge,,E05001881,344044.489502944,247431.814226061
E05007493,Benn,,E05007493,451672.612829169,275582.919414616
E05008842,Phippsville,,E05008842,477131.1439414,262190.19321507
E05008043,Croft,,E05008043,431130.150423295,581704.461967442
E05006511,Thoroton,,E05006511,476304.877538953,341933.784876982
E05002403,Emerson Valley,,E05002403,483182.084048139,234303.66918744
E05007228,Beccles North,,E05007228,642909.975865873,290932.350860112
E05000673,Elton,,E05000673,379346.675691122,412278.289984086
E05005399,Pharos,,E05005399,332947.779933311,449419.101002818
E05004736,Puckeridge,,E05004736,538035.602476921,223302.311384959
E05001611,Orford,,E05001611,361148.737246351,390179.932180014
E05005604,Withern with Stain,,E05005604,543663.74105307,381488.281568975
E05005237,Overton,,E05005237,341251.316977695,457415.947753009
E05001786,Beaumont Leys,,E05001786,456764.619472311,308348.87323488
E05000406,Coombe Hill,,E05000406,520755.183684506,170619.972649676
E05008857,Abbott,,E05008857,452310.855139676,362221.046916262
E05008056,Lesbury,,E05008056,418702.116355622,612256.532209266
E05002244,Stifford Clays,,E05002244,561593.585001948,180672.603944766
E05004625,St. Mark's,,E05004625,486202.984797971,153413.906860368
E05007644,Tilgate,,E05007644,527281.130111638,134543.414925428
E05004727,Hertford Heath,,E05004727,533805.618527836,209085.39422801
E05001324,Bushbury North,,E05001324,391956.284789491,303283.116437104
E05000805,Denton South,,E05000805,393133.699353623,393963.306376832
E05004299,Pittville,,E05004299,395261.899400674,223477.644092114
E05003360,Matlock All Saints,,E05003360,430143.380056787,361223.543529273
E05005444,Quorn and Mountsorrel Castle,,E05005444,456185.232267206,316397.328521688
E05003691,Verwood Newtown,,E05003691,409195.606207889,108317.471548326
E05002729,Littleport West,,E05002729,555282.053395181,290111.445445723
E05001569,Middleton St George,,E05001569,435379.317251465,512641.629555821
E05008595,Brickhill,,E05008595,487814.44754086,267704.053630167
E05003364,Tideswell,,E05003364,414079.102529542,376644.28700662
E05001747,Clifton,,E05001747,459821.492844438,453215.403325026
E05007949,Kinwarton,,E05007949,410704.317007302,258621.955638488
E05007148,Onehouse,,E05007148,600718.816913869,257900.620392645
E05000538,College,,E05000538,533753.876977641,172529.441602488
E05002645,Holmer Green,,E05002645,490933.773179234,197561.030315993
E05006611,Grove,,E05006611,440339.050263104,190348.754073453
E05002313,Thatcham North,,E05002313,452886.912478469,168143.075211073
E05004979,Westcourt,,E05004979,566987.276304179,172415.045915507
E05008811,Etwall,,E05008811,427191.454092472,333597.316576629
E05004178,Waltham Abbey South West,,E05004178,537846.200238274,200861.459791058
E05008010,Thornley,,E05008010,437277.431369296,538335.712426697
E05001210,Stockland Green,,E05001210,409724.406772904,291518.545143487
E05005108,Cage Green,,E05005108,559820.552341067,149024.050130694
E05006514,Trent Bridge,,E05006514,458382.167402433,337773.844007432
E05005909,Tasburgh,,E05005909,623782.79837908,297443.448336354
E05000796,Offerton,,E05000796,392566.247011581,388549.099661686
E05007415,Cranleigh East,,E05007415,507296.772363267,139072.802327204
E05000786,Cheadle Hulme South,,E05000786,387058.188977053,385702.993211843
E05001228,St Michael's,,E05001228,433967.050037977,278951.445015272
E05007945,Burton Dassett,,E05007945,439030.523300374,249539.309337596
E05007144,Helmingham and Coddenham,,E05007144,616665.903854846,257120.887338052
E05002047,Bradley Stoke North,,E05002047,361572.123911004,183109.91520866
E05004814,St Nicholas,,E05004814,525440.490279274,226587.349298669
E05004015,Uckfield Central,,E05004015,546861.576525329,121205.166341912
E05000022,Queenhithe,,E05000022,532334.5480097,180938.096611613
E05004218,Hullbridge,,E05004218,582218.900981566,194700.917652845
E05007289,Burpham,,E05007289,501690.277898323,152183.577366962
E05000823,Brooklands,,E05000823,378667.843164921,390799.285379893
E05005253,Bradley,,E05005253,386245.698851227,438619.705133915
E05008870,Lindhurst,,E05008870,456040.93449051,359408.696368784
E05008071,Prudhoe East,,E05008071,410168.112738883,562070.234654578
E05001670,Derringham,,E05001670,505091.746764035,430159.913173135
E05007383,Old Dean,,E05007383,488499.119690957,162297.770674615
E05001628,Higher Croft,,E05001628,368981.915828046,425785.598221316
E05008760,Great Barford,,E05008760,509993.295407474,250998.31833969
E05000239,Haggerston,,E05000239,533590.141072885,183024.137192346
E05001545,Norton West,,E05001545,444001.220998013,522582.819012852
E05007258,Long Ditton,,E05007258,517077.539213828,166208.732193988
E05000231,Brownswood,,E05000231,532114.444515405,186976.782241489
E05006512,Tollerton,,E05006512,462210.435230054,334766.399229142
E05002606,Great Brickhill,,E05002606,488318.442594815,228917.901775733
E05000593,Chingford Green,,E05000593,538869.901228875,194901.711242138
E05007697,Durrington,,E05007697,511757.596507394,105049.699595694
E05005382,Bourne,,E05005382,334151.798020317,443647.87852235
E05005601,Wainfleet and Friskney,,E05005601,549811.416961028,355134.31618886
E05001985,Filwood,,E05001985,359042.944939859,169738.510569848
E05001184,Brandwood,,E05001184,406910.392008942,279803.780334449
E05006291,Reeth and Arkengarthdale,,E05006291,402595.598983502,503310.809836157
E05006229,Stokesley,,E05006229,451018.836940741,510239.577948704
E05003668,St Catherine's and Hurn,,E05003668,412425.595492878,97464.4423682122
E05005802,Brancaster,,E05005802,576716.647733679,343299.896084009
E05005003,Shepway North,,E05005003,577606.325315622,154385.524346803
E05002447,Eastney and Craneswater,,E05002447,466929.46204845,98979.3427134383
E05002470,Woolston,,E05002470,444198.773458338,109907.905790177
E05001215,Tyburn,,E05001215,412921.311057282,290944.020963029
E05007580,Barnham,,E05007580,494309.345034916,104958.85913235
E05007596,River,,E05007596,502517.725914192,101649.304321638
E05000036,Mayesbrook,,E05000036,547049.945040255,184921.121706025
E05000837,Timperley,,E05000837,378088.926702713,389103.245190463
E05002631,Amersham-on-the-Hill,,E05002631,497246.209784928,198572.596058234
E05001136,Bede,,E05001136,434206.39566715,564069.409084047
E05001937,Bathavon South,,E05001937,375284.078384756,158681.536070673
E05006628,Ascott and Shipton,,E05006628,428799.465515603,218581.915346469
E05004560,Hook,,E05004560,472454.39190881,155256.479479017
E05007016,Church Eaton,,E05007016,385745.256655031,318007.537097
E05005617,Park,,E05005617,497503.032155566,369466.68967835
E05003266,Sedbergh and Kirkby Lonsdale,,E05003266,368965.387479532,488419.66644993
E05002804,Hardwick,,E05002804,537052.184260803,258349.690729219
E05002005,Whitchurch Park,,E05002005,359102.227946663,167438.48388022
E05002311,Sulhamstead,,E05002311,461897.15557102,169691.806767868
E05000298,Pinner South,,E05000298,511976.396608253,188677.260265967
E05006577,Crowmarsh,,E05006577,464557.790186497,186883.892739076
E05000972,Seacombe,,E05000972,331796.890116,390855.383211881
E05000471,Trinity,,E05000471,525820.158874599,170782.984892926
E05000173,Ealing Broadway,,E05000173,517386.36452343,181148.390831507
E05001894,Hadley and Leegomery,,E05001894,367771.416250808,312961.765658166
E05001095,East Gosforth,,E05001095,424940.1748245,568053.169744036
E05007858,Pickersleigh,,E05007858,379273.762876098,246562.306932703
E05007401,Queens Park,,E05007401,533362.63095861,155732.748266158
E05005241,Silverdale,,E05005241,347062.577520678,475127.869293277
E05004942,Wilmington,,E05004942,553004.357946321,171850.413675577
E05004397,Severn,,E05004397,374054.786601716,207632.281357382
E05008853,Trinity,,E05008853,475750.664194781,262115.365080029
E05003329,Hollingwood and Inkersall,,E05003329,443151.476176715,372709.991371514
E05007059,Ipstones,,E05007059,402430.771365603,352022.576551696
E05001739,Crosby and Park,,E05001739,488787.75753117,412818.720588198
E05003645,Hatherleigh,,E05003645,252992.832249465,104707.465453318
E05008642,Nantwich North and West,,E05008642,365354.327760452,352914.138330021
E05004336,"Alvington, Aylburton and West Lydney",,E05004336,362217.060876203,201567.911591051
E05008052,Holywell,,E05008052,431315.015871801,574421.016946735
E05006541,Sibford,,E05006541,438233.70268919,238461.960478466
E05004143,West Bergholt and Eight Ash Green,,E05004143,594883.692957877,227204.38526118
E05008782,Biggleswade North,,E05008782,519424.668708689,245891.457267421
E05002198,Dallow,,E05002198,507188.525759488,221839.444688109
E05006399,Worksop North West,,E05006399,456056.599434283,380293.867657302
E05005464,Lubenham,,E05005464,468006.135687068,289115.905018022
E05000351,Feltham North,,E05000351,510510.842603558,174387.420874138
E05000107,Biggin Hill,,E05000107,541126.762063089,159410.818848166
E05003574,Kingsbridge East,,E05003574,274292.436260715,43789.1742690563
E05000285,Belmont,,E05000285,517132.229849073,190864.728463684
E05005252,Boulsworth,,E05005252,393175.708673945,439032.491420271
E05000906,Princes Park,,E05000906,336279.675979033,388768.653869175
E05008307,Stithians,,E05008307,173704.554948741,38566.5385718699
E05005692,Thurlby,,E05005692,510529.386203675,316996.625882793
E05005333,Broad Oak,,E05005333,352090.202599501,427586.07980277
E05003530,Way,,E05003530,287156.922604925,109467.25411123
E05001647,Claremont,,E05001647,330760.367344916,437055.107754056
E05001716,Haverstoe,,E05001716,531804.056128757,407182.175128528
E05008294,St Issey,,E05008294,196702.464139506,71524.706269739
E05004646,Penton Bellinger,,E05004646,428289.412482476,147089.297934974
E05001412,Alwoodley,,E05001412,430015.116171916,441139.118130388
E05008282,St Austell Bethel,,E05008282,203464.524165765,53148.2497319754
E05001468,Elwick,,E05001468,445299.913108995,531414.535172302
E05001502,Stainton and Thornton,,E05001502,448362.671835818,514007.707516205
E05000536,Cathedrals,,E05000536,531916.078091664,179875.218337728
E05001142,Harton,,E05001142,438196.31207791,564794.64811369
E05001943,Combe Down,,E05001943,376235.513530743,162594.475548647
E05005831,South Wootton,,E05005831,564965.62920161,323715.47923821
E05001074,Dunston and Teams,,E05001074,422967.061116333,562426.122062452
E05005030,Swanley Christchurch and Swanley Village,,E05005030,552613.510695126,169013.493037748
E05001875,Stoney Street,,E05001875,342605.098299975,238710.200677759
E05001138,Boldon Colliery,,E05001138,435227.390111626,561540.582343867
E05001939,Bathwick,,E05001939,376790.383862647,164459.88867119
E05001615,Poulton South,,E05001615,363066.781282127,389499.362849599
E05005125,Trench,,E05005125,559023.243290882,148706.5791041
E05005924,Mulbarton,,E05005924,617989.733858821,301430.59053099
E05008509,Sandown South,,E05008509,459454.096297979,84705.5478939807
E05008744,Moorcroft,,E05008744,387674.199672338,349172.353679044
E05007838,Stoke Heath,,E05007838,395040.829243868,268795.208843506
E05002613,Marsh Gibbon,,E05002613,466372.672588155,225745.643920398
E05007039,Alton,,E05007039,406851.874337417,343416.610315226
E05003564,Cornwood and Sparkwell,,E05003564,260327.40145048,59997.6292527577
E05007285,Woodcote,,E05007285,520884.707047128,158442.025261481
E05000965,Liscard,,E05000965,331066.799972423,391987.569116684
E05000164,South Norwood,,E05000164,533768.682267039,169130.806189155
E05004439,East Woodhay,,E05004439,441718.607896876,161539.326047868
E05008490,Freshwater North,,E05008490,434180.349006094,88494.2094254743
E05000535,Camberwell Green,,E05000535,532348.589422894,177067.14366334
E05000473,West Barnes,,E05000473,522875.754183935,168064.689134765
E05008165,Loton,,E05008165,336736.634936674,313460.660855036
E05003713,Riversdale,,E05003713,389094.477978315,102178.790456005
E05002212,Belfairs,,E05002212,583469.406680248,187703.671016168
E05007238,Kirkley,,E05007238,654086.632200683,292063.95726224
E05005756,Wissey,,E05005756,587957.873544563,305734.011835238
E05001247,Kingswinford North and Wall Heath,,E05001247,388809.568199803,289696.800520546
E05007443,Goldsworth West,,E05007443,497825.867431395,158898.52099849
E05002203,Lewsey,,E05002203,504127.960305732,223435.103035762
E05001325,Bushbury South and Low Hill,,E05001325,392158.646208268,301055.938738141
E05007572,St Nicolas,,E05007572,521264.075537155,105726.010115662
E05007458,Atherstone Central,,E05007458,430716.306262011,297346.570319972
E05000849,Hindley,,E05000849,361729.356001368,404566.558893009
E05000048,East Barnet,,E05000048,527332.412590352,195816.680745037
E05000104,Wembley Central,,E05000104,518158.738723957,184828.661327552
E05000905,Picton,,E05000905,337364.647952562,389645.793580435
E05004058,Stour Valley South,,E05004058,587077.508316591,235383.385767132
E05004859,Howlands,,E05004859,525831.047298781,211519.550856
E05002638,Chalfont Common,,E05002638,500755.405740743,192814.590705623
E05008503,Ryde East,,E05008503,460458.964290524,91776.5573291823
E05001401,Golcar,,E05001401,410551.141434025,416276.14124938
E05000622,St Mary's Park,,E05000622,526942.731895132,176557.725388072
E05008199,Altarnun,,E05008199,224172.94484613,80699.5517407996
E05000520,Hampton,,E05000520,514836.299122857,169121.482254033
E05001213,Sutton Trinity,,E05001213,411881.742887989,296646.196037353
E05001557,College,,E05001557,427833.779074542,514621.416319713
E05005497,Croxton Kerrial,,E05005497,481872.627823452,328621.545637443
E05002270,Watling,,E05002270,578535.998413829,166683.098253429
E05008213,Carn Brea North,,E05008213,168352.257511554,42500.7945625654
E05004507,Hamble-le-Rice and Butlocks Heath,,E05004507,447244.878877439,107565.141530129
E05001729,Axholme Central,,E05001729,477369.950030896,406639.229273855
E05001411,Adel and Wharfedale,,E05001411,425936.34378197,442876.219966817
E05006256,New Park,,E05006256,429638.697146109,456875.750439372
E05000023,Tower,,E05000023,533267.979348289,180857.978104952
E05005856,Lancaster South,,E05005856,593268.9827893,329902.243118417
E05000822,Broadheath,,E05000822,376538.233844351,389809.985797337
E05005057,Borden,,E05005057,587594.80957638,162644.806131926
E05001175,Washington North,,E05001175,432392.978091831,558263.36138557
E05001974,Bedminster,,E05001974,357233.862370754,170786.933268084
E05007459,Atherstone North,,E05007459,431106.622221333,298429.611677375
E05006058,Finedon,,E05006058,491755.866049228,271505.486250902
E05006859,Bishop's Lydeard,,E05006859,316554.431020879,130965.874113666
E05008506,Ryde South,,E05008506,459484.349752305,91729.3005214143
E05000973,Upton,,E05000973,327434.64639605,387692.340143375
E05000172,Dormers Wells,,E05000172,513783.34296677,180931.705038307
E05004637,"Chilworth, Nursling and Rownhams",,E05004637,439274.025388564,117503.45699115
E05001172,Southwick,,E05001172,438362.962763994,558855.764637704
E05004293,College,,E05004293,395018.58274244,221341.745509791
E05001973,Avonmouth,,E05001973,337989.797640581,172516.431666695
E05000453,Telegraph Hill,,E05000453,535930.99636441,176094.514151823
E05000896,Everton,,E05000896,335736.821532482,392031.488950044
E05000097,Preston,,E05000097,518128.521888314,186628.302590596
E05000730,Royton South,,E05000730,392568.262547397,407303.553062214
E05005768,Hellesdon North West,,E05005768,620076.166178347,312144.436801479
E05005412,Ellis,,E05005412,453707.081867024,306160.627626821
E05001241,Coseley East,,E05001241,394345.867460697,293933.319277003
E05006967,Chesterton,,E05006967,382782.474314029,350111.14288648
E05008512,Totland,,E05008512,431891.613228959,85981.5209644621
E05001486,Brookfield,,E05001486,447473.305148211,515744.824518703
E05004291,Charlton Kings,,E05004291,397268.024539863,219445.370387572
E05005807,Docking,,E05005807,577985.824175548,334900.316102925
E05007297,Normandy,,E05007297,492343.155942366,151962.630032289
E05005006,Staplehurst,,E05005006,578180.141972215,143005.830166064
E05004073,Hutton East,,E05004073,564113.652858433,194717.424759194
E05004872,Bybrook,,E05004872,601816.951939651,143880.848146839
E05000886,Allerton and Hunts Cross,,E05000886,342011.516161982,385770.426089711
E05000087,Brondesbury Park,,E05000087,523609.724125228,184169.142897934
E05003699,Blandford Langton St Leonards,,E05003699,389285.869708231,106619.600691912
E05005271,Brookfield,,E05005271,356489.959816808,431975.703629926
E05005232,Heysham North,,E05005232,341673.935321167,463470.492136606
E05007241,Oulton,,E05007241,652090.156976964,294514.736106044
E05001686,University,,E05001686,507470.982305759,432157.973838531
E05000532,West Twickenham,,E05000532,514182.09623254,172437.475662912
E05003776,Underhill,,E05003776,367808.323478232,74713.5341703024
E05003331,Linacre,,E05003331,435602.889153544,372608.878441249
E05008913,Quantocks,,E05008913,323043.429571594,140112.870720216
E05003142,Waver,,E05003142,321833.580187701,551702.121116634
E05003943,West St Leonards,,E05003943,577883.610728877,109282.067160805
E05004330,Riversmeet,,E05004330,417596.252282191,210501.28634121
E05000111,Chislehurst,,E05000111,544350.179238714,170272.384558057
E05000892,Clubmoor,,E05000892,337935.186043116,394068.146594161
E05000910,Tuebrook and Stoneycroft,,E05000910,338102.174448058,392502.313011236
E05000093,Kenton,,E05000093,517893.114749459,188310.655518412
E05007086,Great Cornard South,,E05007086,589793.571639109,240309.498852527
E05007887,Rainbow Hill,,E05007887,386139.804109514,256075.374966536
E05007003,Penkridge South East,,E05007003,392809.640928661,311352.483624028
E05007855,Longdon,,E05007855,382439.56558279,234282.413028063
E05000318,Rainham and Wennington,,E05000318,553300.456067436,181289.006389664
E05007054,Churnet,,E05007054,403785.245933235,346816.050565082
E05007208,Kyson,,E05007208,625850.514419582,249031.196094152
E05001354,Ilkley,,E05001354,411600.133426545,447116.967913772
E05000629,West Putney,,E05000629,522805.751941355,174737.512533461
E05004254,St James,,E05004254,616343.620842104,214059.930521754
E05002145,Penn Hill,,E05002145,404471.298013386,90495.0686685324
E05005616,Moorland,,E05005616,495530.260597322,368386.640197327
E05003395,Corbar,,E05003395,405327.454031916,375020.175868732
E05003587,West Dart,,E05003587,282310.971521932,53476.873849449
E05004582,Bashley,,E05004582,423693.894876571,97150.6218573819
E05008640,Middlewich,,E05008640,370871.973641923,365422.580125151
E05005954,Hill,,E05005954,458099.313786629,263143.652061458
E05005155,Daneshouse with Stoneyholme,,E05005155,383776.586045429,433768.635871056
E05000211,Turkey Street,,E05000211,535232.638290122,199044.501894825
E05002402,Eaton Manor,,E05002402,487039.010771305,232199.644438847
E05003230,Ravenstonedale,,E05003230,372030.984628827,504349.333755493
E05005303,Langho,,E05005303,369814.380501242,434929.326165038
E05001209,Stechford and Yardley North,,E05001209,413694.116776538,286713.994224697
E05002811,Meldreth,,E05002811,537935.986254399,246648.18962845
E05002796,Caldecote,,E05002796,535119.552646433,257015.068172495
E05002605,Gatehouse,,E05002605,481180.630239138,214610.714562995
E05002010,Clevedon Central,,E05002010,340668.827548492,170929.53099866
E05000288,Greenhill,,E05000288,515667.346004673,188346.234124025
E05008301,St Stephen,,E05008301,195108.153879983,52448.1808632673
E05002386,Norreys,,E05002386,481878.220747562,169436.148884162
E05005636,Ruskington,,E05005636,509376.42011597,351309.152850429
E05008930,West Quantock,,E05008930,311740.037936351,140931.801299541
E05008694,Strawberry,,E05008694,338525.022692004,373866.194287039
E05004431,Baughurst and Tadley North,,E05004431,457243.299629279,159393.905391531
E05002294,Calcot,,E05002294,466749.204913095,171867.311840043
E05001526,Zetland,,E05001526,461603.625609871,524461.123248968
E05003261,Levens,,E05003261,349241.68042419,486745.088739675
E05008250,Menheniot,,E05008250,227372.508816357,62961.2037013181
E05006786,Street North,,E05006786,348252.045932511,137255.865174667
E05003620,Clinton,,E05003620,250129.583080249,112317.503242221
E05006500,Lady Bay,,E05006500,459153.768569187,338277.477428296
E05008392,Salisbury St Martin's and Cathedral,,E05008392,414701.504485603,129272.252763172
E05007605,Chichester East,,E05007605,487226.35372309,105218.798275366
E05006980,Ravenscliffe,,E05006980,384410.843002771,353660.709870499
E05008533,St Neots Eynesbury,,E05008533,518524.886420609,259234.390289992
